Iteration	A_taiwaniana_6137_A	A_taiwaniana_6137_B	A_tenuisecta_sp2_8704_A	A_tenuisecta_sp2_8704_B	A_tenuisecta_sp3_8745_A	A_tenuisecta_sp3_8745_B	C_diaphana_6380_A	C_diaphana_6380_B	C_fragilis_sp1_7009_A	C_fragilis_sp1_7009_B	C_montana_7943_A	C_montana_7943_B	C_pellucida_6055_A	C_pellucida_6055_B	C_sudetica_8674_A	C_sudetica_8674_B	C_tasmanica_6379_A	C_tasmanica_6379_B	C_tenuis_6387_A	C_tenuis_6387_B	C_utahensis_6848_A	C_utahensis_6848_B	G_continentale_6979_A	G_continentale_6979_B	G_dryopteris_7981_A	G_dryopteris_7981_B	G_dryopteris_7981_C	G_dryopteris_7981_D	G_oyamense_sp2_8739_A	G_oyamense_sp2_8739_B	G_remotepinnatum_4862_A	G_remotepinnatum_4862_B	G_robertianum_7945_A	G_robertianum_7945_B	xCystocarpium_7974_A	xCystocarpium_7974_B	xCystocarpium_7974_C	xCystocarpium_7974_D
6363	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6364	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6365	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6366	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6367	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6368	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6369	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6370	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6371	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6372	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6373	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6374	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6375	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6376	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6377	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6378	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6379	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6380	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6381	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6382	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6383	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6384	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6385	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6386	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6387	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6388	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6389	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6390	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6391	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6392	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6393	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6394	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6395	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6396	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6397	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6398	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6399	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6400	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6401	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6402	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK2	6848_BLANK	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6403	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6404	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6405	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy1	8739_copy2	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6406	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6407	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK	6380_BLANK2	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6408	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy1	7943_copy2	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6409	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy2	6055_copy1	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK2	7981_BLANK	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
6410	6137_copy1	6137_copy2	8704_copy2	8704_copy1	8745_copy1	8745_copy2	6380_BLANK2	6380_BLANK	7009_copy2	7009_copy1	7943_copy2	7943_copy1	6055_copy1	6055_copy2	8674_copy2	8674_copy1	6379_BLANK	6379_copy1	6387_copy2	6387_copy1	6848_BLANK	6848_BLANK2	6979_copy1	6979_copy2	7981_BLANK	7981_BLANK2	7981_copy2	7981_copy1	8739_copy2	8739_copy1	4862_copy1	4862_copy2	7945_copy2	7945_copy1	7974_copy1	7974_copy2	7974_copy3	7974_copy4
